id,name,artist_name,duration,audio,audiodownload,file_path,genres,shareurl,album_id,album_name,album_image,artist_id,position,license_ccurl,stats_rate_downloads_total,stats_rate_listened_total,stats_playlisted,stats_favorited,stats_likes,stats_dislikes,stats_avgnote,stats_notes
1438880,cubanthecity,suono matrice,222,https://prod-1.storage.jamendo.com/?trackid=1438880&format=mp31&from=4eDSCFEqK%2F25pkW9XKzBag%3D%3D%7C94CJTlxe8nYp4TEDVjHTOg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1438880/mp31/,,"jazz,acidjazz",https://www.jamendo.com/track/1438880,330145,cubanthecity,https://usercontent.jamendo.com?type=album&id=330145&width=300&trackid=1438880,498692,1,http://creativecommons.org/licenses/by-nc-sa/3.0/,7969,258971,317,194,0,0,9,2
1026041,Verde,Hardi Splett,183,https://prod-1.storage.jamendo.com/?trackid=1026041&format=mp31&from=Dp3XH1mGNjjpGneDTok33A%3D%3D%7CU3BiniWn0oJ4NxOrN6Xp1A%3D%3D,https://prod-1.storage.jamendo.com/download/track/1026041/mp31/,,jazz,https://www.jamendo.com/track/1026041,120653,JAZZ COLLORS,https://usercontent.jamendo.com?type=album&id=120653&width=300&trackid=1026041,432709,3,http://creativecommons.org/licenses/by-nc-sa/3.0/,2197,5745,10,4,1,0,0,0
947857,A Lil Sumhin' Sumhin',The Good Lawdz,505,https://prod-1.storage.jamendo.com/?trackid=947857&format=mp31&from=7lKR2PGsc697oaYs3Q4rVQ%3D%3D%7CnrQwnzKSVIg%2Fixh2U5Pvpg%3D%3D,https://prod-1.storage.jamendo.com/download/track/947857/mp31/,,jazz,https://www.jamendo.com/track/947857,111378,A Lil Somethin' Somethin',https://usercontent.jamendo.com?type=album&id=111378&width=300&trackid=947857,422278,1,http://creativecommons.org/licenses/by-sa/3.0/,65060,696037,340,159,32,2,8,2
1170818,Smokescreen,The Insorribles,309,https://prod-1.storage.jamendo.com/?trackid=1170818&format=mp31&from=EHLGeYI25z39YCao1Ow7oA%3D%3D%7CPE6IVtjTKrCIHdZQ1Fsw4Q%3D%3D,https://prod-1.storage.jamendo.com/download/track/1170818/mp31/,,"jazz,experimental",https://www.jamendo.com/track/1170818,140921,Smokescreen,https://usercontent.jamendo.com?type=album&id=140921&width=300&trackid=1170818,455710,1,http://creativecommons.org/licenses/by-nc-sa/3.0/,4888,76897,57,32,3,0,8,2
1872068,legato 11,Greg R. Norton,301,https://prod-1.storage.jamendo.com/?trackid=1872068&format=mp31&from=CBY9jong%2Fl51aohKqPN71A%3D%3D%7CCC2tVcoSTm8lX2vIVNehpw%3D%3D,https://prod-1.storage.jamendo.com/download/track/1872068/mp31/,,"jazz,classical",https://www.jamendo.com/track/1872068,449099,Jazz Interludes,https://usercontent.jamendo.com?type=album&id=449099&width=300&trackid=1872068,504403,11,http://creativecommons.org/licenses/by-nc-nd/3.0/,28,242,0,0,0,0,7,2
1219560,CHAMP.SVP,Guy Berrier,145,https://prod-1.storage.jamendo.com/?trackid=1219560&format=mp31&from=dg8LqCFiNZNJkhR%2B%2FpPWSA%3D%3D%7CEcd6P%2FfEJxIdodjA275FOA%3D%3D,https://prod-1.storage.jamendo.com/download/track/1219560/mp31/,,"jazz,blues",https://www.jamendo.com/track/1219560,146274,APERITIF,https://usercontent.jamendo.com?type=album&id=146274&width=300&trackid=1219560,341968,2,http://creativecommons.org/licenses/by-nc-nd/3.0/,710,10811,4,1,0,0,0,0
2174978,Soulful Sea Sighs,Kenny Leonore,138,https://prod-1.storage.jamendo.com/?trackid=2174978&format=mp31&from=RwoIjPN7aaIB8JMW%2FIeEUw%3D%3D%7CjYFE5RNPBrxHQF1t3Avg%2Fg%3D%3D,https://prod-1.storage.jamendo.com/download/track/2174978/mp31/,,jazz,https://www.jamendo.com/track/2174978,568064,Mauritian Moods,https://usercontent.jamendo.com?type=album&id=568064&width=300&trackid=2174978,591588,12,http://creativecommons.org/licenses/by-nc-nd/3.0/,15,197,0,0,0,0,0,0
40305,Falsche Nummer,Melophon,318,https://prod-1.storage.jamendo.com/?trackid=40305&format=mp31&from=LCu2%2BNL0gpFwmn%2F%2FYhqSRw%3D%3D%7Cp3SwROFI1zliJ3thxdiB7g%3D%3D,https://prod-1.storage.jamendo.com/download/track/40305/mp31/,,"jazz,rock",https://www.jamendo.com/track/40305,4960,Entdeckungen,https://usercontent.jamendo.com?type=album&id=4960&width=300&trackid=40305,5217,7,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,1558,5105,101,60,0,0,0,0
1989544,The fifth drum,Stefan Kartenberg,174,https://prod-1.storage.jamendo.com/?trackid=1989544&format=mp31&from=%2Faec8CnaQgyRX3m%2B2ZUstQ%3D%3D%7CsZ0HhIBoyvUzzQ8R57WMTg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1989544/mp31/,,jazz,https://www.jamendo.com/track/1989544,503933,Jazz Drum Tracks,https://usercontent.jamendo.com?type=album&id=503933&width=300&trackid=1989544,487675,5,http://creativecommons.org/licenses/by-nc-nd/3.0/,89,563,3,0,0,0,0,0
1862708,Debut Sketches,pharmacopia,535,https://prod-1.storage.jamendo.com/?trackid=1862708&format=mp31&from=ZFWbusm17ISdUJ%2FTfhuHMg%3D%3D%7ChZiaxsypmfMLFbyV5eOHLg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1862708/mp31/,,jazz,https://www.jamendo.com/track/1862708,201920,Disguised Directions,https://usercontent.jamendo.com?type=album&id=201920&width=300&trackid=1862708,2838,6,http://creativecommons.org/licenses/by-nc-nd/3.0/,110,3099,2,0,0,0,6,2
170949,04-Oneshot,Luc Bartoli,303,https://prod-1.storage.jamendo.com/?trackid=170949&format=mp31&from=y15I1YTTpXclPsWqfXy4TQ%3D%3D%7C%2FGqDM0A40iXFNAjudASk%2FA%3D%3D,https://prod-1.storage.jamendo.com/download/track/170949/mp31/,,"jazz,funk",https://www.jamendo.com/track/170949,25160,Manila,https://usercontent.jamendo.com?type=album&id=25160&width=300&trackid=170949,339724,4,http://creativecommons.org/licenses/by-nc-sa/3.0/,10590,381104,377,164,5,5,8,2
1309354,I caught a Piano between the Trees,Rising Circus,322,https://prod-1.storage.jamendo.com/?trackid=1309354&format=mp31&from=du52yvUQafALRhfrosAhUQ%3D%3D%7Cp9yrtg%2B%2BZ5dA9OfRtdWoHg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1309354/mp31/,,"jazz,jazzfusion",https://www.jamendo.com/track/1309354,155563,Songbook,https://usercontent.jamendo.com?type=album&id=155563&width=300&trackid=1309354,486593,3,http://creativecommons.org/licenses/by-sa/3.0/,1422,1622,3,0,0,0,0,0
1376054,Foolish,Angus &amp; Friends,147,https://prod-1.storage.jamendo.com/?trackid=1376054&format=mp31&from=KlQskvgWI3isft3TX%2BT3uw%3D%3D%7Cj%2FdoAQUvwdED1c4uCFv9Ww%3D%3D,https://prod-1.storage.jamendo.com/download/track/1376054/mp31/,,jazz,https://www.jamendo.com/track/1376054,161762,boppin,https://usercontent.jamendo.com?type=album&id=161762&width=300&trackid=1376054,341346,4,http://creativecommons.org/licenses/by-nc-nd/3.0/,2408,3659,4,3,0,0,0,0
1081108,Quarks Without Ice by Nujazz Trio,Jazz Friends,327,https://prod-1.storage.jamendo.com/?trackid=1081108&format=mp31&from=enzO0KQvm5iOSt6OAYsDlg%3D%3D%7CFoKCwj96143AALfe9E62FQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1081108/mp31/,,"jazz,nujazz",https://www.jamendo.com/track/1081108,128883,Autumn Leaves 2013,https://usercontent.jamendo.com?type=album&id=128883&width=300&trackid=1081108,365833,7,http://creativecommons.org/licenses/by-nc-sa/3.0/,2161,5079,31,15,5,0,0,0
1440510,The anomaly in April,BFJazz,185,https://prod-1.storage.jamendo.com/?trackid=1440510&format=mp31&from=8kfmAXOYP4mt5QQeN9m7fQ%3D%3D%7CV17mBYknWlKwM8Tml6%2FgPQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1440510/mp31/,,jazz,https://www.jamendo.com/track/1440510,167675,The anomaly in April,https://usercontent.jamendo.com?type=album&id=167675&width=300&trackid=1440510,438431,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,1502,3075,1,1,0,0,5,1
114773,03 - Silent,Paolo Pavan,334,https://prod-1.storage.jamendo.com/?trackid=114773&format=mp31&from=1yC%2Fpe2PP6FnOCU%2BNprkOw%3D%3D%7C3mCmnhpEy6j1evavU3jSww%3D%3D,https://prod-1.storage.jamendo.com/download/track/114773/mp31/,,jazz,https://www.jamendo.com/track/114773,15112,INSIDE,https://usercontent.jamendo.com?type=album&id=15112&width=300&trackid=114773,337503,3,http://creativecommons.org/licenses/by-nc-sa/3.0/,13122,565861,934,564,12,0,7,4
2175000,The Allure of the Atoll,Kenny Leonore,139,https://prod-1.storage.jamendo.com/?trackid=2175000&format=mp31&from=WkuKuCcYJlpY78Ydxh2XRQ%3D%3D%7CZvQRoFeX6Qmr8IAdYwLntA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2175000/mp31/,,jazz,https://www.jamendo.com/track/2175000,568064,Mauritian Moods,https://usercontent.jamendo.com?type=album&id=568064&width=300&trackid=2175000,591588,4,http://creativecommons.org/licenses/by-nc-nd/3.0/,91,350,0,0,0,0,0,0
2176009,Beau Bassin-Rose Hill Harmonies,Kenny Leonore,0,https://prod-1.storage.jamendo.com/?trackid=2176009&format=mp31&from=e%2B34UKz5mIfLMs5iftRosQ%3D%3D%7CmeOeDrg7EX3qs%2B2GExmIWQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2176009/mp31/,,jazz,https://www.jamendo.com/track/2176009,568084,Tropical Mauritius,https://usercontent.jamendo.com?type=album&id=568084&width=300&trackid=2176009,591588,22,http://creativecommons.org/licenses/by-nc-nd/3.0/,10,55,0,0,0,0,0,0
247556,Jazz,RamRom,110,https://prod-1.storage.jamendo.com/?trackid=247556&format=mp31&from=bIzm2dwf%2FHN9hBgEOb3p3w%3D%3D%7Chty6enlVWc9W%2BqiWqJUgIA%3D%3D,https://prod-1.storage.jamendo.com/download/track/247556/mp31/,,jazz,https://www.jamendo.com/track/247556,35773,Personal CD1,https://usercontent.jamendo.com?type=album&id=35773&width=300&trackid=247556,342716,13,http://creativecommons.org/licenses/by-nc-nd/3.0/,10177,21275,31,8,1,0,6,1
2067758,So is Life,Angus &amp; Friends,238,https://prod-1.storage.jamendo.com/?trackid=2067758&format=mp31&from=yDGlk2KS2wes4Y%2Fbjo%2FoBQ%3D%3D%7CjVAzf3ZEdR1h6S26Usqm%2BA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2067758/mp31/,,jazz,https://www.jamendo.com/track/2067758,534101,Smooth,https://usercontent.jamendo.com?type=album&id=534101&width=300&trackid=2067758,341346,10,http://creativecommons.org/licenses/by-nc-nd/3.0/,27,362,0,0,0,0,4,1
1352258,Lost Love,Соловьев Андрей,252,https://prod-1.storage.jamendo.com/?trackid=1352258&format=mp31&from=SFtL7t5ED965g8gm%2Bkoypg%3D%3D%7Cc2VF7ulHyqUlIvYyCCyvUQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1352258/mp31/,,jazz,https://www.jamendo.com/track/1352258,159436,Time Of Silence,https://usercontent.jamendo.com?type=album&id=159436&width=300&trackid=1352258,490743,3,http://creativecommons.org/licenses/by-nc-nd/3.0/,4919,220082,120,73,0,0,7.25,4
907412,You Know What I'm Saying (feat. Paolo Pavan),Triplexity,325,https://prod-1.storage.jamendo.com/?trackid=907412&format=mp31&from=AYSG6M7yQIF%2Bqe%2FK3o0QSA%3D%3D%7Ch%2BbN8r05VkfUw7fMpDty4A%3D%3D,https://prod-1.storage.jamendo.com/download/track/907412/mp31/,,"jazz,funk,hiphop",https://www.jamendo.com/track/907412,107298,You Know What I'm Saying,https://usercontent.jamendo.com?type=album&id=107298&width=300&trackid=907412,337382,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,4373,18306,155,61,7,0,0,0
2175122,Mauritius Melancholy,Kenny Leonore,141,https://prod-1.storage.jamendo.com/?trackid=2175122&format=mp31&from=W1YuM0ksSExCj4j%2BHD5W0w%3D%3D%7CToV4wbKGuKvCdbEJtiiM7g%3D%3D,https://prod-1.storage.jamendo.com/download/track/2175122/mp31/,,jazz,https://www.jamendo.com/track/2175122,568070,Mauritius Ballads,https://usercontent.jamendo.com?type=album&id=568070&width=300&trackid=2175122,591588,6,http://creativecommons.org/licenses/by-nc-nd/3.0/,5,118,0,0,0,0,0,0
425154,Jungle Bungle,Jazz Oil,244,https://prod-1.storage.jamendo.com/?trackid=425154&format=mp31&from=XzfV26GCX%2B1O3ARAsdJFWA%3D%3D%7CcIzQ3c%2F59p%2BYZnmEeYC7iw%3D%3D,https://prod-1.storage.jamendo.com/download/track/425154/mp31/,,jazz,https://www.jamendo.com/track/425154,51994,Rigor Partys,https://usercontent.jamendo.com?type=album&id=51994&width=300&trackid=425154,2223,1,http://creativecommons.org/licenses/by-nc-sa/3.0/,31894,368244,283,146,14,1,8,2
1162034,"My name is Nova, Bossa Nova",Giorgio Ghiglieri,402,https://prod-1.storage.jamendo.com/?trackid=1162034&format=mp31&from=GhPL7Vm5qa3p4hBx41h1Lw%3D%3D%7COiap1hkcItbhVzEXuh9mvg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1162034/mp31/,,jazz,https://www.jamendo.com/track/1162034,139615,Generi di prima necessità,https://usercontent.jamendo.com?type=album&id=139615&width=300&trackid=1162034,454458,8,http://creativecommons.org/licenses/by-nc-nd/3.0/,25377,579845,176,93,1,0,8,2
2060938,slow fi,thomas saliba,310,https://prod-1.storage.jamendo.com/?trackid=2060938&format=mp31&from=17HhJzSGZTD3FY6zsXYMog%3D%3D%7CShVIoODO2%2FdQnWltHDiBaQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2060938/mp31/,,"jazz,lofi",https://www.jamendo.com/track/2060938,530623,Le saxo ambulant feat ori.wave,https://usercontent.jamendo.com?type=album&id=530623&width=300&trackid=2060938,440843,2,http://creativecommons.org/licenses/by-nc-nd/3.0/,104,586,0,0,0,0,4,1
1119590,Give Me A Clue,FJGI,114,https://prod-1.storage.jamendo.com/?trackid=1119590&format=mp31&from=t1xOj2TS7QYAqbnq1Qf9oA%3D%3D%7CTUKAjI2zeYW76CWUkDSq1A%3D%3D,https://prod-1.storage.jamendo.com/download/track/1119590/mp31/,,jazz,https://www.jamendo.com/track/1119590,133787,It's raining,https://usercontent.jamendo.com?type=album&id=133787&width=300&trackid=1119590,443173,3,http://creativecommons.org/licenses/by-nc-nd/3.0/,1812,4831,5,1,0,0,0,0
1381667,Moody,Angus &amp; Friends,208,https://prod-1.storage.jamendo.com/?trackid=1381667&format=mp31&from=c1QtCK%2FasrPtG%2FAPk4inEQ%3D%3D%7C3yxn5KF1hVr9U2Mbqr5JlA%3D%3D,https://prod-1.storage.jamendo.com/download/track/1381667/mp31/,,jazz,https://www.jamendo.com/track/1381667,162266,dixieland,https://usercontent.jamendo.com?type=album&id=162266&width=300&trackid=1381667,341346,8,http://creativecommons.org/licenses/by-nc-nd/3.0/,2818,5463,9,3,0,0,0,0
114772,02 - Urban Slanging,Paolo Pavan,246,https://prod-1.storage.jamendo.com/?trackid=114772&format=mp31&from=y8OjfXxmrApHjQqmAQXzuQ%3D%3D%7CtmLBnpeg71xmGehNQBCF5A%3D%3D,https://prod-1.storage.jamendo.com/download/track/114772/mp31/,,jazz,https://www.jamendo.com/track/114772,15112,INSIDE,https://usercontent.jamendo.com?type=album&id=15112&width=300&trackid=114772,337503,2,http://creativecommons.org/licenses/by-nc-sa/3.0/,10473,548809,863,530,4,0,8,2
2175037,Mahebourg Market Mood,Kenny Leonore,155,https://prod-1.storage.jamendo.com/?trackid=2175037&format=mp31&from=0xUlZUwapdkSNneSnn5Bmw%3D%3D%7ChXYj4oPCQEKDwvqT1%2FsyOA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2175037/mp31/,,jazz,https://www.jamendo.com/track/2175037,568062,Mauritian Rhapsody,https://usercontent.jamendo.com?type=album&id=568062&width=300&trackid=2175037,591588,8,http://creativecommons.org/licenses/by-nc-nd/3.0/,13,107,0,0,0,0,0,0
435883,I dont need you,14ice_music,189,https://prod-1.storage.jamendo.com/?trackid=435883&format=mp31&from=tPSDhY6YLtL5zfKHX4TIkA%3D%3D%7C3nsw%2BS7Yn7gAn5WA1FpjLw%3D%3D,https://prod-1.storage.jamendo.com/download/track/435883/mp31/,,jazz,https://www.jamendo.com/track/435883,,,,354307,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,230186,1559228,780,371,20,0,8.5,2
1875824,Keep Grooving,Ian Cunningham,157,https://prod-1.storage.jamendo.com/?trackid=1875824&format=mp31&from=qgIl6VDIaumQE%2B5kLc%2BDMw%3D%3D%7CD6%2FDrfO%2FBNiP2mVmONg9gg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1875824/mp31/,,"jazz,nujazz,corporate",https://www.jamendo.com/track/1875824,450615,To Light And Peace EP,https://usercontent.jamendo.com?type=album&id=450615&width=300&trackid=1875824,509050,5,http://creativecommons.org/licenses/by-nc-nd/3.0/,86,300,1,1,0,0,7,2
173309,Nuit de sept,GASNOPROD,208,https://prod-1.storage.jamendo.com/?trackid=173309&format=mp31&from=JiqZm4RqAAfnDS46f3vaoQ%3D%3D%7CN3f26kaCzRZQl2eLLGSGCA%3D%3D,https://prod-1.storage.jamendo.com/download/track/173309/mp31/,,"jazz,funk",https://www.jamendo.com/track/173309,25572,Locataire de ton pieu,https://usercontent.jamendo.com?type=album&id=25572&width=300&trackid=173309,2273,13,http://creativecommons.org/licenses/by-sa/2.0/fr/,992,1387,13,6,0,0,0,0
1378838,Bop for the people,Régis V. Gronoff,193,https://prod-1.storage.jamendo.com/?trackid=1378838&format=mp31&from=ovd4yF7wCRk7KTcTFDoy3Q%3D%3D%7ChYsUw24hsmMBzjYQLd%2FUSw%3D%3D,https://prod-1.storage.jamendo.com/download/track/1378838/mp31/,,jazz,https://www.jamendo.com/track/1378838,161999,In the Prison of your Eyes,https://usercontent.jamendo.com?type=album&id=161999&width=300&trackid=1378838,336871,6,http://creativecommons.org/licenses/by-nc-nd/3.0/,3568,11507,13,3,0,0,6,2
433007,les Souvenirs reviennent,Chriss ONAC,421,https://prod-1.storage.jamendo.com/?trackid=433007&format=mp31&from=uDCfUd68uT%2FbDvQ%2FZj8hhw%3D%3D%7CMk6ud%2BvOKikUTcMxnpr%2BHw%3D%3D,https://prod-1.storage.jamendo.com/download/track/433007/mp31/,,"jazz,electronic",https://www.jamendo.com/track/433007,52577,Erreur Fatale,https://usercontent.jamendo.com?type=album&id=52577&width=300&trackid=433007,338549,4,http://creativecommons.org/licenses/by-nc-sa/3.0/,2089,37913,82,41,3,0,0,0
1973917,relax,Lonely Piano,212,https://prod-1.storage.jamendo.com/?trackid=1973917&format=mp31&from=%2BZwH4Udxov13eO4k3l7Row%3D%3D%7CujjoGZj3K2Ok5Gjl6dL0mQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1973917/mp31/,,jazz,https://www.jamendo.com/track/1973917,495899,Jazz café,https://usercontent.jamendo.com?type=album&id=495899&width=300&trackid=1973917,489102,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,308,4254,13,8,0,0,0,0
1431551,Absolutely Nothing,Angus &amp; Friends,216,https://prod-1.storage.jamendo.com/?trackid=1431551&format=mp31&from=tqv7Xpk4RO3fKDmxdSfE%2BQ%3D%3D%7CgYeesSFiMj70TldC5QrPdQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1431551/mp31/,,jazz,https://www.jamendo.com/track/1431551,166789,The Music Is Not Over,https://usercontent.jamendo.com?type=album&id=166789&width=300&trackid=1431551,341346,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,2930,4884,6,1,0,0,7,1
2029541,REAL JOY- Forever Worship,James R Palmer,269,https://prod-1.storage.jamendo.com/?trackid=2029541&format=mp31&from=uZtueooPeEakYyz86w0eqw%3D%3D%7C603NEuP2qV1Jdce%2BU382ZQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2029541/mp31/,,"jazz,christian",https://www.jamendo.com/track/2029541,520068,REAL JOY- Forever Worship,https://usercontent.jamendo.com?type=album&id=520068&width=300&trackid=2029541,557788,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,828,4945,1,0,0,0,6,1
1414928,Questions,Raúl Cuadrado,149,https://prod-1.storage.jamendo.com/?trackid=1414928&format=mp31&from=FTZUZfDGDKgMtp0Ptkjdtg%3D%3D%7CuLqlc4YiGcTsmMuGIiXB6w%3D%3D,https://prod-1.storage.jamendo.com/download/track/1414928/mp31/,,"jazz,classical,filmscore",https://www.jamendo.com/track/1414928,165200,The Baker Hotel,https://usercontent.jamendo.com?type=album&id=165200&width=300&trackid=1414928,440523,3,http://creativecommons.org/licenses/by-nc-sa/3.0/,1397,2022,1,1,0,0,6,1
428528,Talk to me,Gustavo Crochenci,149,https://prod-1.storage.jamendo.com/?trackid=428528&format=mp31&from=Xh8H7kr1nFoD73ysIapSyw%3D%3D%7Cd1UD0XapLaXW1tJXX7I1ng%3D%3D,https://prod-1.storage.jamendo.com/download/track/428528/mp31/,,jazz,https://www.jamendo.com/track/428528,52226,JazzBar 2,https://usercontent.jamendo.com?type=album&id=52226&width=300&trackid=428528,340663,3,http://creativecommons.org/licenses/by-nc-nd/3.0/,1622,27673,47,18,0,0,0,0
2176010,Island Breeze Dreams,Kenny Leonore,0,https://prod-1.storage.jamendo.com/?trackid=2176010&format=mp31&from=loUoer%2FnZqMjEqWv42DWuw%3D%3D%7CHcdG87NgioYbXPsDX%2BjX7w%3D%3D,https://prod-1.storage.jamendo.com/download/track/2176010/mp31/,,jazz,https://www.jamendo.com/track/2176010,568084,Tropical Mauritius,https://usercontent.jamendo.com?type=album&id=568084&width=300&trackid=2176010,591588,24,http://creativecommons.org/licenses/by-nc-nd/3.0/,10,84,0,0,0,0,0,0
382406,If The Blues Were Some Other Color (take 10),The James Quintet,360,https://prod-1.storage.jamendo.com/?trackid=382406&format=mp31&from=nXzw5oHp3mTqe4xa41JFZg%3D%3D%7C2YkPER0fvich8vVDf3AoXw%3D%3D,https://prod-1.storage.jamendo.com/download/track/382406/mp31/,,jazz,https://www.jamendo.com/track/382406,48475,The Studio Sessions Volume 1,https://usercontent.jamendo.com?type=album&id=48475&width=300&trackid=382406,6682,3,http://creativecommons.org/licenses/by-sa/3.0/,4754,50473,168,84,0,0,6,1
2175001,Tropic of Temptation,Kenny Leonore,144,https://prod-1.storage.jamendo.com/?trackid=2175001&format=mp31&from=LoEanNY8SOsjcNk0w4yZcA%3D%3D%7CWgxzc%2BqKrEpEdSOfsQ2KBA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2175001/mp31/,,jazz,https://www.jamendo.com/track/2175001,568064,Mauritian Moods,https://usercontent.jamendo.com?type=album&id=568064&width=300&trackid=2175001,591588,3,http://creativecommons.org/licenses/by-nc-nd/3.0/,14,76,0,0,0,0,0,0
2175029,Curepipe Calm,Kenny Leonore,158,https://prod-1.storage.jamendo.com/?trackid=2175029&format=mp31&from=4wY9PO7PufZN%2BLoN6H%2B8wA%3D%3D%7Cs5E8UhunTzWGqT2%2Fun8efg%3D%3D,https://prod-1.storage.jamendo.com/download/track/2175029/mp31/,,jazz,https://www.jamendo.com/track/2175029,568062,Mauritian Rhapsody,https://usercontent.jamendo.com?type=album&id=568062&width=300&trackid=2175029,591588,13,http://creativecommons.org/licenses/by-nc-nd/3.0/,15,99,0,0,0,0,0,0
1097722,a bizarre2,Viktor Séthy,273,https://prod-1.storage.jamendo.com/?trackid=1097722&format=mp31&from=EoE0%2Bf81dNPSpShU0GzcGQ%3D%3D%7CTtC7iPmcmmiCCB3Nw4TBLw%3D%3D,https://prod-1.storage.jamendo.com/download/track/1097722/mp31/,,"jazz,smoothjazz,electronic",https://www.jamendo.com/track/1097722,130902,More bizarre,https://usercontent.jamendo.com?type=album&id=130902&width=300&trackid=1097722,341880,1,http://creativecommons.org/licenses/by-sa/3.0/,496,6087,2,0,0,0,0,0
921511,You and me,Delano,191,https://prod-1.storage.jamendo.com/?trackid=921511&format=mp31&from=KZ94egYXznuQTUpH6AS2Lg%3D%3D%7Ci07jdgHZGZPUgxWSMoEbvw%3D%3D,https://prod-1.storage.jamendo.com/download/track/921511/mp31/,,"jazz,latin,latinjazz",https://www.jamendo.com/track/921511,109151,Amahoro,https://usercontent.jamendo.com?type=album&id=109151&width=300&trackid=921511,367247,2,http://creativecommons.org/licenses/by-nc-nd/3.0/,4115,7208,27,10,0,0,0,0
48074,DC,The James Quintet,430,https://prod-1.storage.jamendo.com/?trackid=48074&format=mp31&from=m4iBDCA3TVRxCXqSd7PAeQ%3D%3D%7CC6ItRCgyl0cmS7aDj9aWeQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/48074/mp31/,,jazz,https://www.jamendo.com/track/48074,5812,Live from the 55 Bar - 03/07/93,https://usercontent.jamendo.com?type=album&id=5812&width=300&trackid=48074,6682,16,,5584,16544,244,147,0,1,0,1
1107096,Autumn leaves,Viktor Séthy,493,https://prod-1.storage.jamendo.com/?trackid=1107096&format=mp31&from=sGV%2FjmF2OR8%2Br2%2FwBx%2FKww%3D%3D%7CuSwfSorphnu6OoQTWGNXng%3D%3D,https://prod-1.storage.jamendo.com/download/track/1107096/mp31/,,jazz,https://www.jamendo.com/track/1107096,132234,Jazz Standards Piano Trio,https://usercontent.jamendo.com?type=album&id=132234&width=300&trackid=1107096,341880,1,http://creativecommons.org/licenses/by-nc-sa/3.0/,1596,4143,14,8,0,0,9,1
1727848,Ambiance jazzy,FranKin,285,https://prod-1.storage.jamendo.com/?trackid=1727848&format=mp31&from=T3yv%2B1hW0HsvlLiBE2pQRw%3D%3D%7CDbwbyt%2F1KEDvevBSR8n56w%3D%3D,https://prod-1.storage.jamendo.com/download/track/1727848/mp31/,,"jazz,smoothjazz",https://www.jamendo.com/track/1727848,227288,Ambiance jazzy,https://usercontent.jamendo.com?type=album&id=227288&width=300&trackid=1727848,526566,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,176,777,0,0,0,0,6,1
1103442,美人魚a1,Blaireko,97,https://prod-1.storage.jamendo.com/?trackid=1103442&format=mp31&from=Kh1TmQomtTDIZEXIzXBqLA%3D%3D%7CfV87z1CWQZGfSwuapRgHQQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1103442/mp31/,,jazz,https://www.jamendo.com/track/1103442,131707,Mermaid,https://usercontent.jamendo.com?type=album&id=131707&width=300&trackid=1103442,368219,4,http://creativecommons.org/licenses/by-sa/3.0/,7525,153199,25,7,4,0,8,2
2175041,Souillac Sonnet,Kenny Leonore,156,https://prod-1.storage.jamendo.com/?trackid=2175041&format=mp31&from=6gR%2FTLQvzILnyJs2Y2hktw%3D%3D%7C8LPo0UAsbjrf%2FTXlLSSm2A%3D%3D,https://prod-1.storage.jamendo.com/download/track/2175041/mp31/,,jazz,https://www.jamendo.com/track/2175041,568062,Mauritian Rhapsody,https://usercontent.jamendo.com?type=album&id=568062&width=300&trackid=2175041,591588,4,http://creativecommons.org/licenses/by-nc-nd/3.0/,12,108,0,0,0,0,0,0
1233427,Bella di Notte,LiberaMente,272,https://prod-1.storage.jamendo.com/?trackid=1233427&format=mp31&from=xJhz%2FVF6dMQOoTLzfsvtYQ%3D%3D%7CoTu5m1a3hq4j8jI%2FT1KgoQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1233427/mp31/,,jazz,https://www.jamendo.com/track/1233427,147909,Liberamente,https://usercontent.jamendo.com?type=album&id=147909&width=300&trackid=1233427,472827,6,http://creativecommons.org/licenses/by-nc-nd/3.0/,1270,1610,5,4,1,0,0,0
